Sample ID,Samp Number,Sample Units,Analyte Name,Elem,Wavelength,Int (Corr),RSD (Corr Int),SD (Corr Int),Conc (Calib),Conc (Samp),Reported Conc (Calib),Reported Conc (Samp),RSD (Conc),SD (Calib),SD (Samp),Calib Units,Samp Units,Repl No1,Date1,Time1,Repl No2,Date2,Time2,Repl No3,Date3,Time3
SKT_10,13, ,Cd 228.802,Cd,228.801,2152.570164,0.7777341435,16.74127313,0.005554372464,0.005554372464,0.006,0.006,0.8945369013,4.968591132e-005,4.968591132e-005,mg/L,mg/L,1,3/31/2022,11:06:34 AM,2,3/31/2022,11:06:43 AM,3,3/31/2022,11:06:52 AM
SKT_10,13, ,K 766.490,K,766.493,71821571.61,0.1232407472,88513.44148,75.21366645,75.21366645,75.21,75.21,0.1231253415,0.09260708368,0.09260708368,mg/L,mg/L,1,3/31/2022,11:07:06 AM,2,3/31/2022,11:07:15 AM,3,3/31/2022,11:07:22 AM
SKT_10,13, ,Na 589.592,Na,589.595, , , ,13.26297509,13.26297509,13.26,13.26,0.583505977,0.07739025236,0.07739025236,mg/L,mg/L,1,3/31/2022,11:07:34 AM,2,3/31/2022,11:07:42 AM,3,3/31/2022,11:07:50 AM
SKT_10,13, ,Fe 238.204,Fe,238.204,44107.8367,0.3326282848,146.7151407,0.09894890073,0.09894890073,0.099,0.099,0.2760800313,0.0002731781561,0.0002731781561,mg/L,mg/L,1,3/31/2022,11:08:01 AM,2,3/31/2022,11:08:10 AM,3,3/31/2022,11:08:16 AM
SKT_10,13, ,Zn 206.200,Zn,206.201,39360.10907,0.2471306708,97.27090156,0.3830077368,0.3830077368,0.383,0.383,0.2440753419,0.0009348274431,0.0009348274431,mg/L,mg/L,1,3/31/2022,11:08:25 AM,2,3/31/2022,11:08:33 AM,3,3/31/2022,11:08:40 AM
SKT_11,14, ,Cd 228.802,Cd,228.801,2431.731812,0.9183539136,22.33190426,0.006382887762,0.006382887762,0.006,0.006,1.038372858,6.62781741e-005,6.62781741e-005,mg/L,mg/L,1,3/31/2022,11:10:59 AM,2,3/31/2022,11:11:09 AM,3,3/31/2022,11:11:17 AM
SKT_11,14, ,K 766.490,K,766.493,17872440.11,0.7943184465,141964.0886,18.7694513,18.7694513,18.77,18.77,0.7913377848,0.1485297602,0.1485297602,mg/L,mg/L,1,3/31/2022,11:11:31 AM,2,3/31/2022,11:11:36 AM,3,3/31/2022,11:11:39 AM
SKT_11,14, ,Na 589.592,Na,589.595,20764585.8,0.7424043303,154157.1841,5.23916047,5.23916047,5.239,5.239,0.7299880494,0.03824524532,0.03824524532,mg/L,mg/L,1,3/31/2022,11:11:47 AM,2,3/31/2022,11:11:52 AM,3,3/31/2022,11:11:57 AM
SKT_11,14, ,Fe 238.204,Fe,238.204,21646.42246,0.7932305486,171.7060356,0.05712657962,0.05712657962,0.057,0.057,0.5596524047,0.0003197102765,0.0003197102765,mg/L,mg/L,1,3/31/2022,11:12:06 AM,2,3/31/2022,11:12:14 AM,3,3/31/2022,11:12:21 AM
SKT_11,14, ,Zn 206.200,Zn,206.201,6650.336424,0.2551063382,16.96542973,0.0686486362,0.0686486362,0.069,0.069,0.2375097612,0.0001630472119,0.0001630472119,mg/L,mg/L,1,3/31/2022,11:12:30 AM,2,3/31/2022,11:12:39 AM,3,3/31/2022,11:12:47 AM
SKT_12,15, ,Cd 228.802,Cd,228.801,1993.776466,3.157835246,62.96017597,0.005083093515,0.005083093515,0.005,0.005,3.676060173,0.0001868575763,0.0001868575763,mg/L,mg/L,1,3/31/2022,11:15:07 AM,2,3/31/2022,11:15:16 AM,3,3/31/2022,11:15:24 AM
SKT_12,15, ,K 766.490,K,766.493,1517092.919,1.440241598,21849.80329,1.65768861,1.65768861,1.658,1.658,1.379048559,0.0228603309,0.0228603309,mg/L,mg/L,1,3/31/2022,11:15:38 AM,2,3/31/2022,11:15:41 AM,3,3/31/2022,11:15:43 AM
SKT_12,15, ,Na 589.592,Na,589.595,4734970.701,1.117714349,52923.44693,1.262332758,1.262332758,1.262,1.262,1.040130788,0.01312991167,0.01312991167,mg/L,mg/L,1,3/31/2022,11:15:50 AM,2,3/31/2022,11:15:53 AM,3,3/31/2022,11:15:56 AM
SKT_12,15, ,Fe 238.204,Fe,238.204,692952.5636,0.1786679016,1238.083805,1.307073742,1.307073742,1.307,1.307,0.1763684862,0.002305266173,0.002305266173,mg/L,mg/L,1,3/31/2022,11:16:02 AM,2,3/31/2022,11:16:06 AM,3,3/31/2022,11:16:09 AM
SKT_12,15, ,Zn 206.200,Zn,206.201,7884.803464,0.1107354304,8.731271051,0.08051255077,0.08051255077,0.081,0.081,0.1042227184,8.391236906e-005,8.391236906e-005,mg/L,mg/L,1,3/31/2022,11:16:13 AM,2,3/31/2022,11:16:21 AM,3,3/31/2022,11:16:29 AM
SKT_13,16, ,Cd 228.802,Cd,228.801,2076.44438,1.445661356,30.01835398,0.005328441082,0.005328441082,0.005,0.005,1.671981565,8.90905526e-005,8.90905526e-005,mg/L,mg/L,1,3/31/2022,11:18:48 AM,2,3/31/2022,11:18:56 AM,3,3/31/2022,11:19:04 AM
SKT_13,16, ,K 766.490,K,766.493,13763042.35,0.1471769754,20256.02946,14.46999875,14.46999875,14.47,14.47,0.1464605995,0.02119284691,0.02119284691,mg/L,mg/L,1,3/31/2022,11:19:18 AM,2,3/31/2022,11:19:22 AM,3,3/31/2022,11:19:26 AM
SKT_13,16, ,Na 589.592,Na,589.595,2052216.764,0.4798694171,9847.960622,0.5967615555,0.5967615555,0.597,0.597,0.4094106617,0.002443205434,0.002443205434,mg/L,mg/L,1,3/31/2022,11:19:33 AM,2,3/31/2022,11:19:36 AM,3,3/31/2022,11:19:39 AM
SKT_13,16, ,Fe 238.204,Fe,238.204,24602.89042,0.7612338305,187.2855251,0.06263141342,0.06263141342,0.063,0.063,0.5567792418,0.0003487187088,0.0003487187088,mg/L,mg/L,1,3/31/2022,11:19:45 AM,2,3/31/2022,11:19:55 AM,3,3/31/2022,11:20:02 AM
SKT_13,16, ,Zn 206.200,Zn,206.201,8165.07427,0.02915765784,2.380744418,0.08320610904,0.08320610904,0.083,0.083,0.02749831441,2.288027747e-005,2.288027747e-005,mg/L,mg/L,1,3/31/2022,11:20:11 AM,2,3/31/2022,11:20:20 AM,3,3/31/2022,11:20:28 AM
SKT_14,17, ,Cd 228.802,Cd,228.801,1752.66021,2.521763193,44.19794006,0.004367491969,0.004367491969,0.004,0.004,3.003410478,0.0001311737114,0.0001311737114,mg/L,mg/L,1,3/31/2022,11:22:47 AM,2,3/31/2022,11:22:56 AM,3,3/31/2022,11:23:04 AM
SKT_14,17, ,K 766.490,K,766.493,2763959.316,0.5185477468,14332.44876,2.962221107,2.962221107,2.962,2.962,0.5062183764,0.01499530759,0.01499530759,mg/L,mg/L,1,3/31/2022,11:23:18 AM,2,3/31/2022,11:23:21 AM,3,3/31/2022,11:23:23 AM
SKT_14,17, ,Na 589.592,Na,589.595,621771.3984,0.2763795832,1718.449199,0.2418787505,0.2418787505,0.242,0.242,0.1762595528,0.0004263344039,0.0004263344039,mg/L,mg/L,1,3/31/2022,11:23:30 AM,2,3/31/2022,11:23:33 AM,3,3/31/2022,11:23:36 AM
SKT_14,17, ,Fe 238.204,Fe,238.204,10970.96794,0.6178886037,67.78836061,0.03724927884,0.03724927884,0.037,0.037,0.3388506296,0.0001262194159,0.0001262194159,mg/L,mg/L,1,3/31/2022,11:23:43 AM,2,3/31/2022,11:23:52 AM,3,3/31/2022,11:23:59 AM
SKT_14,17, ,Zn 206.200,Zn,206.201,1850.058513,0.4879347226,9.027077876,0.0225152967,0.0225152967,0.023,0.023,0.3853168727,8.675523711e-005,8.675523711e-005,mg/L,mg/L,1,3/31/2022,11:24:09 AM,2,3/31/2022,11:24:19 AM,3,3/31/2022,11:24:28 AM
SKT_15,18, ,Cd 228.802,Cd,228.801,1662.413134,0.2745431717,4.564041745,0.004099650441,0.004099650441,0.004,0.004,0.3304057208,1.354547959e-005,1.354547959e-005,mg/L,mg/L,1,3/31/2022,11:26:48 AM,2,3/31/2022,11:26:56 AM,3,3/31/2022,11:27:04 AM
SKT_15,18, ,K 766.490,K,766.493,199455.8024,0.5303555648,1057.824947,0.2791123327,0.2791123327,0.279,0.279,0.3965242567,0.001106748103,0.001106748103,mg/L,mg/L,1,3/31/2022,11:27:18 AM,2,3/31/2022,11:27:21 AM,3,3/31/2022,11:27:24 AM
SKT_15,18, ,Na 589.592,Na,589.595,1898280.639,0.7160621404,13592.86897,0.5585711533,0.5585711533,0.559,0.559,0.6037349384,0.003372289208,0.003372289208,mg/L,mg/L,1,3/31/2022,11:27:31 AM,2,3/31/2022,11:27:34 AM,3,3/31/2022,11:27:36 AM
SKT_15,18, ,Fe 238.204,Fe,238.204,964773.6245,0.6743449711,6505.902419,1.813194486,1.813194486,1.813,1.813,0.6680887984,0.01211374926,0.01211374926,mg/L,mg/L,1,3/31/2022,11:27:43 AM,2,3/31/2022,11:27:46 AM,3,3/31/2022,11:27:48 AM
SKT_15,18, ,Zn 206.200,Zn,206.201,3012.169599,0.4949460932,14.90861575,0.03368383033,0.03368383033,0.034,0.034,0.4253675566,0.000143280086,0.000143280086,mg/L,mg/L,1,3/31/2022,11:27:52 AM,2,3/31/2022,11:28:02 AM,3,3/31/2022,11:28:10 AM
SKT_16,19, ,Cd 228.802,Cd,228.801,1833.366248,1.247895889,22.87850204,0.004607016946,0.004607016946,0.005,0.005,1.473847518,6.790040489e-005,6.790040489e-005,mg/L,mg/L,1,3/31/2022,11:30:30 AM,2,3/31/2022,11:30:38 AM,3,3/31/2022,11:30:46 AM
SKT_16,19, ,K 766.490,K,766.493,74687833.79,0.07916955395,59130.02486,78.21248987,78.21248987,78.21,78.21,0.07909826017,0.06186471873,0.06186471873,mg/L,mg/L,1,3/31/2022,11:31:00 AM,2,3/31/2022,11:31:08 AM,3,3/31/2022,11:31:15 AM
SKT_16,19, ,Na 589.592,Na,589.595, , , ,11.90311001,11.90311001,11.90,11.90,0.02807355272,0.003341625865,0.003341625865,mg/L,mg/L,1,3/31/2022,11:31:27 AM,2,3/31/2022,11:31:35 AM,3,3/31/2022,11:31:43 AM
SKT_16,19, ,Fe 238.204,Fe,238.204,44803.14779,0.4449807976,199.3654044,0.1002435442,0.1002435442,0.100,0.100,0.3703091299,0.0003712109964,0.0003712109964,mg/L,mg/L,1,3/31/2022,11:31:56 AM,2,3/31/2022,11:32:03 AM,3,3/31/2022,11:32:10 AM
SKT_16,19, ,Zn 206.200,Zn,206.201,24728.67659,0.3352983194,82.91483701,0.2423915361,0.2423915361,0.242,0.242,0.3287481461,0.0007968576813,0.0007968576813,mg/L,mg/L,1,3/31/2022,11:32:18 AM,2,3/31/2022,11:32:27 AM,3,3/31/2022,11:32:34 AM
SKT_17,20, ,Cd 228.802,Cd,228.801,1775.231161,4.041094878,71.73877553,0.004434479605,0.004434479605,0.004,0.004,4.801269411,0.0002129113128,0.0002129113128,mg/L,mg/L,1,3/31/2022,11:34:52 AM,2,3/31/2022,11:35:01 AM,3,3/31/2022,11:35:09 AM
SKT_17,20, ,K 766.490,K,766.493,30584883.07,0.4280394081,130915.3525,32.06982974,32.06982974,32.07,32.07,0.4270993457,0.136970033,0.136970033,mg/L,mg/L,1,3/31/2022,11:35:22 AM,2,3/31/2022,11:35:28 AM,3,3/31/2022,11:35:33 AM
SKT_17,20, ,Na 589.592,Na,589.595,53393685.88,0.2806796146,149865.1917,13.33419635,13.33419635,13.33,13.33,0.2788352076,0.03718043408,0.03718043408,mg/L,mg/L,1,3/31/2022,11:35:42 AM,2,3/31/2022,11:35:50 AM,3,3/31/2022,11:35:58 AM
SKT_17,20, ,Fe 238.204,Fe,238.204,48810.29687,0.08150577636,39.78321141,0.1077047073,0.1077047073,0.108,0.108,0.06877588501,7.407486567e-005,7.407486567e-005,mg/L,mg/L,1,3/31/2022,11:36:10 AM,2,3/31/2022,11:36:17 AM,3,3/31/2022,11:36:24 AM
SKT_17,20, ,Zn 206.200,Zn,206.201,9514.523685,0.2915906477,27.74346124,0.09617506816,0.09617506816,0.096,0.096,0.2772341023,0.0002666300868,0.0002666300868,mg/L,mg/L,1,3/31/2022,11:36:32 AM,2,3/31/2022,11:36:39 AM,3,3/31/2022,11:36:47 AM
SKT_18,21, ,Cd 228.802,Cd,228.801,-291.2668307,12.27839652,35.76289641,-0.001698616439,-0.001698616439,-0.002,-0.002,6.248591592,0.000106139604,0.000106139604,mg/L,mg/L,1,3/31/2022,11:44:13 AM,2,3/31/2022,11:44:20 AM,3,3/31/2022,11:44:27 AM
SKT_18,21, ,K 766.490,K,766.493,3789683.409,0.4609764043,17469.54632,4.035383729,4.035383729,4.035,4.035,0.452930711,0.01827749221,0.01827749221,mg/L,mg/L,1,3/31/2022,11:44:39 AM,2,3/31/2022,11:44:43 AM,3,3/31/2022,11:44:45 AM
SKT_18,21, ,Na 589.592,Na,589.595,34915148.02,0.4732118724,165222.6257,8.749809205,8.749809205,8.750,8.750,0.4684730571,0.04099049867,0.04099049867,mg/L,mg/L,1,3/31/2022,11:44:52 AM,2,3/31/2022,11:44:58 AM,3,3/31/2022,11:45:04 AM
SKT_18,21, ,Fe 238.204,Fe,238.204,7370898.815,0.5437642423,40080.31209,13.74116224,13.74116224,13.74,13.74,0.5430985735,0.07462805612,0.07462805612,mg/L,mg/L,1,3/31/2022,11:45:15 AM,2,3/31/2022,11:45:19 AM,3,3/31/2022,11:45:22 AM
SKT_18,21, ,Zn 206.200,Zn,206.201,62595.31927,0.5682312333,355.6861547,0.6063110248,0.6063110248,0.606,0.606,0.5637934254,0.003418341695,0.003418341695,mg/L,mg/L,1,3/31/2022,11:45:26 AM,2,3/31/2022,11:45:34 AM,3,3/31/2022,11:45:40 AM
SKT_19,22, ,Cd 228.802,Cd,228.801,-412.425853,7.935672402,32.72876459,-0.002058200587,-0.002058200587,-0.002,-0.002,4.719398964,9.713469716e-005,9.713469716e-005,mg/L,mg/L,1,3/31/2022,11:48:03 AM,2,3/31/2022,11:48:10 AM,3,3/31/2022,11:48:18 AM
SKT_19,22, ,K 766.490,K,766.493,44914866.85,0.467610995,210026.8558,47.06255836,47.06255836,47.06,47.06,0.4669111872,0.2197403499,0.2197403499,mg/L,mg/L,1,3/31/2022,11:48:31 AM,2,3/31/2022,11:48:40 AM,3,3/31/2022,11:48:47 AM
SKT_19,22, ,Na 589.592,Na,589.595, , , ,9.185194819,9.185194819,9.185,9.185,2.271032223,0.2085987341,0.2085987341,mg/L,mg/L,1,3/31/2022,11:48:58 AM,2,3/31/2022,11:49:07 AM,3,3/31/2022,11:49:16 AM
SKT_19,22, ,Fe 238.204,Fe,238.204,34735.35964,0.4391557219,152.5423194,0.08149769569,0.08149769569,0.081,0.081,0.3485106474,0.0002840281469,0.0002840281469,mg/L,mg/L,1,3/31/2022,11:49:28 AM,2,3/31/2022,11:49:37 AM,3,3/31/2022,11:49:44 AM
SKT_19,22, ,Zn 206.200,Zn,206.201,15976.43719,0.256366674,40.95826066,0.1582776496,0.1582776496,0.158,0.158,0.2486969306,0.0003936316562,0.0003936316562,mg/L,mg/L,1,3/31/2022,11:49:53 AM,2,3/31/2022,11:50:02 AM,3,3/31/2022,11:50:10 AM
SKT_20,23, ,Cd 228.802,Cd,228.801,2162.794879,1.362703057,29.47247193,0.005584718084,0.005584718084,0.006,0.006,1.566246401,8.7470446e-005,8.7470446e-005,mg/L,mg/L,1,3/31/2022,11:52:29 AM,2,3/31/2022,11:52:37 AM,3,3/31/2022,11:52:44 AM
SKT_20,23, ,K 766.490,K,766.493,24375945.37,0.6970371036,169909.3836,25.573736,25.573736,25.57,25.57,0.6951174126,0.177767492,0.177767492,mg/L,mg/L,1,3/31/2022,11:52:57 AM,2,3/31/2022,11:53:03 AM,3,3/31/2022,11:53:07 AM
SKT_20,23, ,Na 589.592,Na,589.595,54655141.63,0.312611957,170858.5079,13.6471541,13.6471541,13.65,13.65,0.3106048237,0.04238871892,0.04238871892,mg/L,mg/L,1,3/31/2022,11:53:16 AM,2,3/31/2022,11:53:24 AM,3,3/31/2022,11:53:32 AM
SKT_20,23, ,Fe 238.204,Fe,238.204,22216.42374,0.4793662793,106.4980439,0.05818790088,0.05818790088,0.058,0.058,0.3407846113,0.0001982954118,0.0001982954118,mg/L,mg/L,1,3/31/2022,11:53:44 AM,2,3/31/2022,11:53:52 AM,3,3/31/2022,11:54:00 AM
SKT_20,23, ,Zn 206.200,Zn,206.201,7439.226387,0.5717024859,42.53024219,0.07623030734,0.07623030734,0.076,0.076,0.536189984,0.0004087392727,0.0004087392727,mg/L,mg/L,1,3/31/2022,11:54:09 AM,2,3/31/2022,11:54:17 AM,3,3/31/2022,11:54:24 AM
C1b,24, ,Cd 228.802,Cd,228.801,1762.106859,2.361965484,41.62035581,0.004395528392,0.004395528392,0.004,0.004,2.810214545,0.0001235237782,0.0001235237782,mg/L,mg/L,1,3/31/2022,11:56:43 AM,2,3/31/2022,11:56:51 AM,3,3/31/2022,11:56:58 AM
C1b,24, ,K 766.490,K,766.493,37044.17655,1.075104084,398.2634548,0.1091893609,0.1091893609,0.109,0.109,0.381614716,0.0004166826695,0.0004166826695,mg/L,mg/L,1,3/31/2022,11:57:11 AM,2,3/31/2022,11:57:16 AM,3,3/31/2022,11:57:20 AM
C1b,24, ,Na 589.592,Na,589.595,522294.9814,0.663855697,3467.284989,0.2171993949,0.2171993949,0.217,0.217,0.3960450692,0.0008602074937,0.0008602074937,mg/L,mg/L,1,3/31/2022,11:57:28 AM,2,3/31/2022,11:57:32 AM,3,3/31/2022,11:57:35 AM
C1b,24, ,Fe 238.204,Fe,238.204,7378.066297,1.243732817,91.76343177,0.0305594291,0.0305594291,0.031,0.031,0.5591076637,0.0001708601101,0.0001708601101,mg/L,mg/L,1,3/31/2022,11:57:41 AM,2,3/31/2022,11:57:51 AM,3,3/31/2022,11:57:58 AM
C1b,24, ,Zn 206.200,Zn,206.201,329.5565608,2.301951585,7.586232474,0.007902427589,0.007902427589,0.008,0.008,0.9226014528,7.290791175e-005,7.290791175e-005,mg/L,mg/L,1,3/31/2022,11:58:08 AM,2,3/31/2022,11:58:18 AM,3,3/31/2022,11:58:26 AM
C2b,25, ,Cd 228.802,Cd,228.801,1636.320171,2.918438934,47.75500495,0.004022209936,0.004022209936,0.004,0.004,3.523700095,0.0001417306153,0.0001417306153,mg/L,mg/L,1,3/31/2022,12:00:46 PM,2,3/31/2022,12:00:54 PM,3,3/31/2022,12:01:01 PM
C2b,25, ,K 766.490,K,766.493,29723.29197,0.8036120869,238.8599669,0.101529894,0.101529894,0.102,0.102,0.246141258,0.0002499069584,0.0002499069584,mg/L,mg/L,1,3/31/2022,12:01:14 PM,2,3/31/2022,12:01:19 PM,3,3/31/2022,12:01:23 PM
C2b,25, ,Na 589.592,Na,589.595,464766.1652,1.254580599,5830.866138,0.2029269255,0.2029269255,0.203,0.203,0.7128646479,0.001446594313,0.001446594313,mg/L,mg/L,1,3/31/2022,12:01:31 PM,2,3/31/2022,12:01:34 PM,3,3/31/2022,12:01:38 PM
C2b,25, ,Fe 238.204,Fe,238.204,5721.718083,3.130353142,179.1099818,0.02747537009,0.02747537009,0.027,0.027,1.213800392,0.0003334961499,0.0003334961499,mg/L,mg/L,1,3/31/2022,12:01:44 PM,2,3/31/2022,12:01:52 PM,3,3/31/2022,12:01:59 PM
C2b,25, ,Zn 206.200,Zn,206.201,265.1072808,10.24117394,27.15009776,0.007283034177,0.007283034177,0.007,0.007,3.582676225,0.0002609275339,0.0002609275339,mg/L,mg/L,1,3/31/2022,12:02:07 PM,2,3/31/2022,12:02:17 PM,3,3/31/2022,12:02:25 PM
C3b,26, ,Cd 228.802,Cd,228.801,1706.803302,2.185774369,37.30686911,0.004231394659,0.004231394659,0.004,0.004,2.616676584,0.0001107219132,0.0001107219132,mg/L,mg/L,1,3/31/2022,12:04:45 PM,2,3/31/2022,12:04:53 PM,3,3/31/2022,12:05:00 PM
C3b,26, ,K 766.490,K,766.493,25419.37345,0.7504425885,190.7578041,0.09702692437,0.09702692437,0.097,0.097,0.2056956135,0.0001995801273,0.0001995801273,mg/L,mg/L,1,3/31/2022,12:05:13 PM,2,3/31/2022,12:05:18 PM,3,3/31/2022,12:05:22 PM
C3b,26, ,Na 589.592,Na,589.595,311506.1794,0.1772974317,552.2924556,0.1649042684,0.1649042684,0.165,0.165,0.08309040882,0.0001370196308,0.0001370196308,mg/L,mg/L,1,3/31/2022,12:05:30 PM,2,3/31/2022,12:05:33 PM,3,3/31/2022,12:05:35 PM
C3b,26, ,Fe 238.204,Fe,238.204,3439.024513,2.780851099,95.63415097,0.02322507924,0.02322507924,0.023,0.023,0.7667024253,0.0001780672458,0.0001780672458,mg/L,mg/L,1,3/31/2022,12:05:42 PM,2,3/31/2022,12:05:50 PM,3,3/31/2022,12:05:57 PM
C3b,26, ,Zn 206.200,Zn,206.201,187.7591652,11.56256373,21.70977314,0.006539675783,0.006539675783,0.007,0.007,3.190417945,0.0002086429897,0.0002086429897,mg/L,mg/L,1,3/31/2022,12:06:05 PM,2,3/31/2022,12:06:15 PM,3,3/31/2022,12:06:23 PM
SKT_21,27, ,Cd 228.802,Cd,228.801,1978.418394,2.313244432,45.76565335,0.005037512765,0.005037512765,0.005,0.005,2.696300456,0.0001358264797,0.0001358264797,mg/L,mg/L,1,3/31/2022,12:08:43 PM,2,3/31/2022,12:08:51 PM,3,3/31/2022,12:08:58 PM
SKT_21,27, ,K 766.490,K,766.493,568490.1152,0.7635356873,4340.624909,0.6652140469,0.6652140469,0.665,0.665,0.6826935943,0.004541373687,0.004541373687,mg/L,mg/L,1,3/31/2022,12:09:11 PM,2,3/31/2022,12:09:14 PM,3,3/31/2022,12:09:16 PM
SKT_21,27, ,Na 589.592,Na,589.595,3513749.653,1.09363681,38427.65961,0.9593569428,0.9593569428,0.959,0.959,0.9937505783,0.009533615167,0.009533615167,mg/L,mg/L,1,3/31/2022,12:09:23 PM,2,3/31/2022,12:09:26 PM,3,3/31/2022,12:09:30 PM
SKT_21,27, ,Fe 238.204,Fe,238.204,475838.8228,0.5558576226,2644.986368,0.9028160011,0.9028160011,0.903,0.903,0.5455005907,0.004924866619,0.004924866619,mg/L,mg/L,1,3/31/2022,12:09:36 PM,2,3/31/2022,12:09:40 PM,3,3/31/2022,12:09:43 PM
SKT_21,27, ,Zn 206.200,Zn,206.201,9305.471834,0.534551367,49.74252689,0.09416596365,0.09416596365,0.094,0.094,0.5076710522,0.0004780533385,0.0004780533385,mg/L,mg/L,1,3/31/2022,12:09:47 PM,2,3/31/2022,12:09:55 PM,3,3/31/2022,12:10:02 PM
SKT_22,28, ,Cd 228.802,Cd,228.801,-1127.559539,2.058229036,23.20775784,-0.004180623933,-0.004180623933,-0.004,-0.004,1.647543385,6.887759308e-005,6.887759308e-005,mg/L,mg/L,1,3/31/2022,12:12:21 PM,2,3/31/2022,12:12:28 PM,3,3/31/2022,12:12:36 PM
SKT_22,28, ,K 766.490,K,766.493,18308627.38,0.6164048154,112855.2608,19.22581172,19.22581172,19.23,19.23,0.6141466749,0.1180746834,0.1180746834,mg/L,mg/L,1,3/31/2022,12:12:48 PM,2,3/31/2022,12:12:53 PM,3,3/31/2022,12:12:58 PM
SKT_22,28, ,Na 589.592,Na,589.595,2611704.545,1.1673615,30488.03335,0.7355662928,0.7355662928,0.736,0.736,1.028303404,0.007563853228,0.007563853228,mg/L,mg/L,1,3/31/2022,12:13:06 PM,2,3/31/2022,12:13:10 PM,3,3/31/2022,12:13:13 PM
SKT_22,28, ,Fe 238.204,Fe,238.204,21874.17281,0.7957062753,174.0541657,0.05755064234,0.05755064234,0.058,0.058,0.5631256136,0.0003240824078,0.0003240824078,mg/L,mg/L,1,3/31/2022,12:13:19 PM,2,3/31/2022,12:13:28 PM,3,3/31/2022,12:13:35 PM
SKT_22,28, ,Zn 206.200,Zn,206.201,6939.755343,0.8642203545,59.97477823,0.07143011292,0.07143011292,0.071,0.071,0.8069299333,0.0005763909626,0.0005763909626,mg/L,mg/L,1,3/31/2022,12:13:44 PM,2,3/31/2022,12:13:52 PM,3,3/31/2022,12:13:59 PM
SKT_23,29, ,Cd 228.802,Cd,228.801,1089.141604,3.438236055,37.44725931,0.002398255439,0.002398255439,0.002,0.002,4.634142434,0.000111138573,0.000111138573,mg/L,mg/L,1,3/31/2022,12:16:17 PM,2,3/31/2022,12:16:25 PM,3,3/31/2022,12:16:32 PM
SKT_23,29, ,K 766.490,K,766.493,4282710.436,0.6993407691,29950.7401,4.551212673,4.551212673,4.551,4.551,0.6885181759,0.03133592648,0.03133592648,mg/L,mg/L,1,3/31/2022,12:16:45 PM,2,3/31/2022,12:16:47 PM,3,3/31/2022,12:16:50 PM
SKT_23,29, ,Na 589.592,Na,589.595,823472.0842,0.7642651793,6293.510401,0.2919191833,0.2919191833,0.292,0.292,0.5348647799,0.001561372897,0.001561372897,mg/L,mg/L,1,3/31/2022,12:16:56 PM,2,3/31/2022,12:17:00 PM,3,3/31/2022,12:17:03 PM
SKT_23,29, ,Fe 238.204,Fe,238.204,18846.59141,0.3659835288,68.9754203,0.05191339795,0.05191339795,0.052,0.052,0.247392161,0.000128429677,0.000128429677,mg/L,mg/L,1,3/31/2022,12:17:09 PM,2,3/31/2022,12:17:17 PM,3,3/31/2022,12:17:23 PM
