Sample ID,Samp Number,Sample Units,Analyte Name,Elem,Wavelength,Int (Corr),RSD (Corr Int),SD (Corr Int),Conc (Calib),Conc (Samp),Reported Conc (Calib),Reported Conc (Samp),RSD (Conc),SD (Calib),SD (Samp),Calib Units,Samp Units,Repl No1,Date1,Time1,Repl No2,Date2,Time2,Repl No3,Date3,Time3
SKT_23,29, ,Zn 206.200,Zn,206.201,3856.683953,0.366255115,14.12530225,0.04180008279,0.04180008279,0.042,0.042,0.3247649256,0.0001357520078,0.0001357520078,mg/L,mg/L,1,3/31/2022,12:17:32 PM,2,3/31/2022,12:17:41 PM,3,3/31/2022,12:17:48 PM
SKT_24,30, ,Cd 228.802,Cd,228.801,1912.182852,3.107913579,59.42899051,0.004840934331,0.004840934331,0.005,0.005,3.643459447,0.0001763774792,0.0001763774792,mg/L,mg/L,1,3/31/2022,12:20:07 PM,2,3/31/2022,12:20:15 PM,3,3/31/2022,12:20:22 PM
SKT_24,30, ,K 766.490,K,766.493,642575.1722,0.9408767127,6045.840157,0.7427254504,0.7427254504,0.743,0.743,0.8516542855,0.006325453128,0.006325453128,mg/L,mg/L,1,3/31/2022,12:20:35 PM,2,3/31/2022,12:20:38 PM,3,3/31/2022,12:20:40 PM
SKT_24,30, ,Na 589.592,Na,589.595,2344687.7,0.4859009239,11392.8592,0.669321409,0.669321409,0.669,0.669,0.4222908734,0.002826483224,0.002826483224,mg/L,mg/L,1,3/31/2022,12:20:46 PM,2,3/31/2022,12:20:50 PM,3,3/31/2022,12:20:53 PM
SKT_24,30, ,Fe 238.204,Fe,238.204,804485.1306,0.3469140628,2790.872051,1.51474325,1.51474325,1.515,1.515,0.3430614632,0.005196500356,0.005196500356,mg/L,mg/L,1,3/31/2022,12:20:59 PM,2,3/31/2022,12:21:03 PM,3,3/31/2022,12:21:06 PM
SKT_24,30, ,Zn 206.200,Zn,206.201,2678.049598,0.3950024255,10.57836087,0.03047275135,0.03047275135,0.030,0.030,0.3336224155,0.0001016639291,0.0001016639291,mg/L,mg/L,1,3/31/2022,12:21:10 PM,2,3/31/2022,12:21:18 PM,3,3/31/2022,12:21:26 PM
SKT_25,31, ,Cd 228.802,Cd,228.801,1578.993076,1.361067975,21.49116908,0.003852070608,0.003852070608,0.004,0.004,1.655810301,6.378298192e-005,6.378298192e-005,mg/L,mg/L,1,3/31/2022,12:23:46 PM,2,3/31/2022,12:23:53 PM,3,3/31/2022,12:24:00 PM
SKT_25,31, ,K 766.490,K,766.493,69545667.33,0.5421902453,377069.8243,72.83250429,72.83250429,72.83,72.83,0.5416659257,0.3945088586,0.3945088586,mg/L,mg/L,1,3/31/2022,12:24:13 PM,2,3/31/2022,12:24:21 PM,3,3/31/2022,12:24:29 PM
SKT_25,31, ,Na 589.592,Na,589.595, , , ,16.52363695,16.52363695,16.52,16.52,0.1732649974,0.02862967914,0.02862967914,mg/L,mg/L,1,3/31/2022,12:24:40 PM,2,3/31/2022,12:24:48 PM,3,3/31/2022,12:24:56 PM
SKT_25,31, ,Fe 238.204,Fe,238.204,51665.89258,0.3641883734,188.1611738,0.1130217207,0.1130217207,0.113,0.113,0.3099838968,0.0003503491342,0.0003503491342,mg/L,mg/L,1,3/31/2022,12:25:08 PM,2,3/31/2022,12:25:16 PM,3,3/31/2022,12:25:23 PM
SKT_25,31, ,Zn 206.200,Zn,206.201,23774.75265,0.2022814726,48.09191977,0.2332237967,0.2332237967,0.233,0.233,0.1981744972,0.0004621900864,0.0004621900864,mg/L,mg/L,1,3/31/2022,12:25:31 PM,2,3/31/2022,12:25:39 PM,3,3/31/2022,12:25:46 PM
SKT_26,32, ,Cd 228.802,Cd,228.801,1984.079699,1.023238904,20.30187537,0.005054314778,0.005054314778,0.005,0.005,1.192116364,6.025331357e-005,6.025331357e-005,mg/L,mg/L,1,3/31/2022,12:28:05 PM,2,3/31/2022,12:28:12 PM,3,3/31/2022,12:28:19 PM
SKT_26,32, ,K 766.490,K,766.493,29289395.03,0.83492629,244544.8593,30.71442691,30.71442691,30.71,30.71,0.8330117019,0.2558547704,0.2558547704,mg/L,mg/L,1,3/31/2022,12:28:32 PM,2,3/31/2022,12:28:38 PM,3,3/31/2022,12:28:43 PM
SKT_26,32, ,Na 589.592,Na,589.595, , , ,16.0369206,16.0369206,16.04,16.04,0.571489317,0.09164928799,0.09164928799,mg/L,mg/L,1,3/31/2022,12:28:52 PM,2,3/31/2022,12:29:00 PM,3,3/31/2022,12:29:07 PM
SKT_26,32, ,Fe 238.204,Fe,238.204,34191.79786,0.3698251716,126.4498751,0.0804856038,0.0804856038,0.080,0.080,0.2925305536,0.0002354449824,0.0002354449824,mg/L,mg/L,1,3/31/2022,12:29:20 PM,2,3/31/2022,12:29:28 PM,3,3/31/2022,12:29:36 PM
SKT_26,32, ,Zn 206.200,Zn,206.201,9607.517522,0.5954647696,57.20938208,0.09706879064,0.09706879064,0.097,0.097,0.5664168313,0.0005498139681,0.0005498139681,mg/L,mg/L,1,3/31/2022,12:29:45 PM,2,3/31/2022,12:29:54 PM,3,3/31/2022,12:30:01 PM
SKT_27,33, ,Cd 228.802,Cd,228.801,1477.542735,2.99084109,44.19095525,0.003550979251,0.003550979251,0.004,0.004,3.693431366,0.0001311529814,0.0001311529814,mg/L,mg/L,1,3/31/2022,12:32:19 PM,2,3/31/2022,12:32:27 PM,3,3/31/2022,12:32:34 PM
SKT_27,33, ,K 766.490,K,766.493,1162082.094,0.5839368387,6785.825445,1.286258954,1.286258954,1.286,1.286,0.5519620942,0.007099661862,0.007099661862,mg/L,mg/L,1,3/31/2022,12:32:47 PM,2,3/31/2022,12:32:50 PM,3,3/31/2022,12:32:52 PM
SKT_27,33, ,Na 589.592,Na,589.595,13437933.86,0.7797657594,104784.407,3.421472877,3.421472877,3.421,3.421,0.7597964157,0.02599622829,0.02599622829,mg/L,mg/L,1,3/31/2022,12:32:59 PM,2,3/31/2022,12:33:03 PM,3,3/31/2022,12:33:07 PM
SKT_27,33, ,Fe 238.204,Fe,238.204,1910509.167,0.605825448,11574.35072,3.574119027,3.574119027,3.574,3.574,0.6029741048,0.02155101221,0.02155101221,mg/L,mg/L,1,3/31/2022,12:33:15 PM,2,3/31/2022,12:33:18 PM,3,3/31/2022,12:33:20 PM
SKT_27,33, ,Zn 206.200,Zn,206.201,12283.94872,0.0915617556,11.2473991,0.1227907825,0.1227907825,0.123,0.123,0.08803084106,0.0001080937585,0.0001080937585,mg/L,mg/L,1,3/31/2022,12:33:24 PM,2,3/31/2022,12:33:33 PM,3,3/31/2022,12:33:41 PM
SKT_28,34, ,Cd 228.802,Cd,228.801,1883.400385,1.896458991,35.71791593,0.004755511728,0.004755511728,0.005,0.005,2.229120941,0.0001060061078,0.0001060061078,mg/L,mg/L,1,3/31/2022,12:36:01 PM,2,3/31/2022,12:36:08 PM,3,3/31/2022,12:36:16 PM
SKT_28,34, ,K 766.490,K,766.493,12633171.53,0.9714970563,122730.8895,13.28787273,13.28787273,13.29,13.29,0.9663476679,0.1284070483,0.1284070483,mg/L,mg/L,1,3/31/2022,12:36:28 PM,2,3/31/2022,12:36:33 PM,3,3/31/2022,12:36:36 PM
SKT_28,34, ,Na 589.592,Na,589.595,1886790.877,0.3234625185,6103.061289,0.5557206293,0.5557206293,0.556,0.556,0.2724613441,0.001514123896,0.001514123896,mg/L,mg/L,1,3/31/2022,12:36:43 PM,2,3/31/2022,12:36:47 PM,3,3/31/2022,12:36:49 PM
SKT_28,34, ,Fe 238.204,Fe,238.204,13104.56139,0.6009494922,78.75179511,0.04122195079,0.04122195079,0.041,0.041,0.3557156367,0.0001466329247,0.0001466329247,mg/L,mg/L,1,3/31/2022,12:36:55 PM,2,3/31/2022,12:37:03 PM,3,3/31/2022,12:37:10 PM
SKT_28,34, ,Zn 206.200,Zn,206.201,2015.611185,0.9892205148,19.93883934,0.02410634991,0.02410634991,0.024,0.024,0.7949081136,0.0001916233313,0.0001916233313,mg/L,mg/L,1,3/31/2022,12:37:19 PM,2,3/31/2022,12:37:28 PM,3,3/31/2022,12:37:36 PM
SKT_29,35, ,Cd 228.802,Cd,228.801,1731.502971,1.66768578,28.87602882,0.004304700049,0.004304700049,0.004,0.004,1.990853713,8.570028075e-005,8.570028075e-005,mg/L,mg/L,1,3/31/2022,12:39:55 PM,2,3/31/2022,12:40:03 PM,3,3/31/2022,12:40:10 PM
SKT_29,35, ,K 766.490,K,766.493,25157087.54,0.3018285357,75931.26895,26.39100508,26.39100508,26.39,26.39,0.30102302,0.07944300051,0.07944300051,mg/L,mg/L,1,3/31/2022,12:40:23 PM,2,3/31/2022,12:40:28 PM,3,3/31/2022,12:40:32 PM
SKT_29,35, ,Na 589.592,Na,589.595,2215807.483,0.916346722,20304.47923,0.6373471904,0.6373471904,0.637,0.637,0.7903682064,0.005037389557,0.005037389557,mg/L,mg/L,1,3/31/2022,12:40:41 PM,2,3/31/2022,12:40:44 PM,3,3/31/2022,12:40:47 PM
SKT_29,35, ,Fe 238.204,Fe,238.204,22998.93389,0.3040779498,69.93468663,0.05964490579,0.05964490579,0.060,0.060,0.2183183856,0.0001302157954,0.0001302157954,mg/L,mg/L,1,3/31/2022,12:40:53 PM,2,3/31/2022,12:41:01 PM,3,3/31/2022,12:41:09 PM
SKT_29,35, ,Zn 206.200,Zn,206.201,6726.398225,0.4503599127,30.29300117,0.06937963239,0.06937963239,0.069,0.069,0.4196225506,0.0002911325831,0.0002911325831,mg/L,mg/L,1,3/31/2022,12:41:17 PM,2,3/31/2022,12:41:25 PM,3,3/31/2022,12:41:32 PM
SKT_30,36, ,Cd 228.802,Cd,228.801,1318.918165,1.913735761,25.24060858,0.003080202252,0.003080202252,0.003,0.003,2.432010055,7.491082847e-005,7.491082847e-005,mg/L,mg/L,1,3/31/2022,12:43:50 PM,2,3/31/2022,12:43:58 PM,3,3/31/2022,12:44:05 PM
SKT_30,36, ,K 766.490,K,766.493,871529.877,0.8630391587,7521.644119,0.98226904,0.98226904,0.982,0.982,0.8011564002,0.007869511281,0.007869511281,mg/L,mg/L,1,3/31/2022,12:44:18 PM,2,3/31/2022,12:44:21 PM,3,3/31/2022,12:44:23 PM
SKT_30,36, ,Na 589.592,Na,589.595,2518161.243,0.9490421078,23898.41054,0.7123588986,0.7123588986,0.712,0.712,0.8323075722,0.005929017054,0.005929017054,mg/L,mg/L,1,3/31/2022,12:44:30 PM,2,3/31/2022,12:44:33 PM,3,3/31/2022,12:44:35 PM
SKT_30,36, ,Fe 238.204,Fe,238.204,352216.4092,0.8579748741,3021.928294,0.6726356472,0.6726356472,0.673,0.673,0.836518038,0.005626718519,0.005626718519,mg/L,mg/L,1,3/31/2022,12:44:42 PM,2,3/31/2022,12:44:46 PM,3,3/31/2022,12:44:49 PM
SKT_30,36, ,Zn 206.200,Zn,206.201,5824.299369,0.9635331467,56.11905498,0.06070996085,0.06070996085,0.061,0.061,0.8883802773,0.0005393353185,0.0005393353185,mg/L,mg/L,1,3/31/2022,12:44:54 PM,2,3/31/2022,12:45:02 PM,3,3/31/2022,12:45:09 PM
SKT_31,37, ,Cd 228.802,Cd,228.801,1463.128,0.8117046384,11.87627784,0.003508198201,0.003508198201,0.004,0.004,1.00471065,3.524724096e-005,3.524724096e-005,mg/L,mg/L,1,3/31/2022,12:47:28 PM,2,3/31/2022,12:47:36 PM,3,3/31/2022,12:47:43 PM
SKT_31,37, ,K 766.490,K,766.493,39026535.29,0.4347305842,169660.2849,40.90189842,40.90189842,40.90,40.90,0.4339819902,0.1775068728,0.1775068728,mg/L,mg/L,1,3/31/2022,12:47:56 PM,2,3/31/2022,12:48:02 PM,3,3/31/2022,12:48:08 PM
SKT_31,37, ,Na 589.592,Na,589.595,4448883.449,0.3647343249,16226.60501,1.191356649,1.191356649,1.191,1.191,0.3379088403,0.004025699437,0.004025699437,mg/L,mg/L,1,3/31/2022,12:48:18 PM,2,3/31/2022,12:48:21 PM,3,3/31/2022,12:48:24 PM
SKT_31,37, ,Fe 238.204,Fe,238.204,36590.42644,0.4222475601,154.5021829,0.08495176136,0.08495176136,0.085,0.085,0.3386361102,0.0002876773402,0.0002876773402,mg/L,mg/L,1,3/31/2022,12:48:31 PM,2,3/31/2022,12:48:39 PM,3,3/31/2022,12:48:46 PM
SKT_31,37, ,Zn 206.200,Zn,206.201,25492.93933,0.579679825,147.7774261,0.2497365259,0.2497365259,0.250,0.250,0.5686886283,0.001420223223,0.001420223223,mg/L,mg/L,1,3/31/2022,12:48:54 PM,2,3/31/2022,12:49:03 PM,3,3/31/2022,12:49:10 PM
SKT_32,38, ,Cd 228.802,Cd,228.801,1515.868555,3.599478787,54.56336708,0.003664725278,0.003664725278,0.004,0.004,4.418801746,0.0001619369446,0.0001619369446,mg/L,mg/L,1,3/31/2022,12:51:29 PM,2,3/31/2022,12:51:36 PM,3,3/31/2022,12:51:43 PM
SKT_32,38, ,K 766.490,K,766.493,19491747.25,0.05577183037,10870.90421,20.46364949,20.46364949,20.46,20.46,0.05557987455,0.01137367071,0.01137367071,mg/L,mg/L,1,3/31/2022,12:51:56 PM,2,3/31/2022,12:52:01 PM,3,3/31/2022,12:52:05 PM
SKT_32,38, ,Na 589.592,Na,589.595,2054939.38,0.1330239332,2733.561188,0.5974370163,0.5974370163,0.597,0.597,0.1135142423,0.000678176102,0.000678176102,mg/L,mg/L,1,3/31/2022,12:52:13 PM,2,3/31/2022,12:52:17 PM,3,3/31/2022,12:52:20 PM
SKT_32,38, ,Fe 238.204,Fe,238.204,30366.35417,0.1496503251,45.44334774,0.07336276939,0.07336276939,0.073,0.073,0.1153361991,8.461382978e-005,8.461382978e-005,mg/L,mg/L,1,3/31/2022,12:52:28 PM,2,3/31/2022,12:52:35 PM,3,3/31/2022,12:52:42 PM
SKT_32,38, ,Zn 206.200,Zn,206.201,8180.454706,0.3025694477,24.75155662,0.08335392358,0.08335392358,0.083,0.083,0.2853809514,0.0002378762201,0.0002378762201,mg/L,mg/L,1,3/31/2022,12:52:50 PM,2,3/31/2022,12:52:58 PM,3,3/31/2022,12:53:05 PM
SKT_33,39, ,Cd 228.802,Cd,228.801,976.2775081,3.606426741,35.20873311,0.002063289549,0.002063289549,0.002,0.002,5.064481607,0.0001044949197,0.0001044949197,mg/L,mg/L,1,3/31/2022,12:55:23 PM,2,3/31/2022,12:55:30 PM,3,3/31/2022,12:55:37 PM
SKT_33,39, ,K 766.490,K,766.493,483237.1517,0.4437930932,2144.573103,0.5760182345,0.5760182345,0.576,0.576,0.389528828,0.002243757078,0.002243757078,mg/L,mg/L,1,3/31/2022,12:55:50 PM,2,3/31/2022,12:55:53 PM,3,3/31/2022,12:55:55 PM
SKT_33,39, ,Na 589.592,Na,589.595,1392905.028,0.2013311327,2804.35147,0.433191241,0.433191241,0.433,0.433,0.1606077354,0.000695738642,0.000695738642,mg/L,mg/L,1,3/31/2022,12:56:02 PM,2,3/31/2022,12:56:05 PM,3,3/31/2022,12:56:07 PM
SKT_33,39, ,Fe 238.204,Fe,238.204,477053.3134,0.9001502363,4294.196528,0.9050773375,0.9050773375,0.905,0.905,0.8834200682,0.007995634832,0.007995634832,mg/L,mg/L,1,3/31/2022,12:56:14 PM,2,3/31/2022,12:56:18 PM,3,3/31/2022,12:56:20 PM
SKT_33,39, ,Zn 206.200,Zn,206.201,19881.9641,0.2431387142,48.34075188,0.1958119345,0.1958119345,0.196,0.196,0.2372590325,0.0004645815012,0.0004645815012,mg/L,mg/L,1,3/31/2022,12:56:25 PM,2,3/31/2022,12:56:33 PM,3,3/31/2022,12:56:40 PM
SKT_34,40, ,Cd 228.802,Cd,228.801,1631.645748,1.924743767,31.40499983,0.004008336858,0.004008336858,0.004,0.004,2.32530198,9.320593631e-005,9.320593631e-005,mg/L,mg/L,1,3/31/2022,12:58:58 PM,2,3/31/2022,12:59:05 PM,3,3/31/2022,12:59:12 PM
SKT_34,40, ,K 766.490,K,766.493,49071680.84,0.4201128342,206156.4292,51.41162009,51.41162009,51.41,51.41,0.4195372958,0.2156909207,0.2156909207,mg/L,mg/L,1,3/31/2022,12:59:24 PM,2,3/31/2022,12:59:33 PM,3,3/31/2022,12:59:40 PM
SKT_34,40, ,Na 589.592,Na,589.595,6565442.956,1.249448995,82031.86106,1.716459245,1.716459245,1.716,1.716,1.185667049,0.02035149168,0.02035149168,mg/L,mg/L,1,3/31/2022,12:59:51 PM,2,3/31/2022,12:59:55 PM,3,3/31/2022,12:59:59 PM
SKT_34,40, ,Fe 238.204,Fe,238.204,94577.99327,0.2266479624,214.3590946,0.1929224623,0.1929224623,0.193,0.193,0.2068855473,0.000399128692,0.000399128692,mg/L,mg/L,1,3/31/2022,1:00:06 PM,2,3/31/2022,1:00:14 PM,3,3/31/2022,1:00:20 PM
SKT_34,40, ,Zn 206.200,Zn,206.201,36294.98661,0.2628101573,95.3869114,0.3535502058,0.3535502058,0.354,0.354,0.2592902607,0.0009167212502,0.0009167212502,mg/L,mg/L,1,3/31/2022,1:00:29 PM,2,3/31/2022,1:00:35 PM,3,3/31/2022,1:00:43 PM
SKT_35,41, ,Cd 228.802,Cd,228.801,1457.896438,3.074007022,44.81583887,0.003492671608,0.003492671608,0.003,0.003,3.808189528,0.0001330075544,0.0001330075544,mg/L,mg/L,1,3/31/2022,1:03:00 PM,2,3/31/2022,1:03:07 PM,3,3/31/2022,1:03:14 PM
SKT_35,41, ,K 766.490,K,766.493,29736277.6,0.4424982074,131582.4953,31.18197728,31.18197728,31.18,31.18,0.4414987196,0.1376680304,0.1376680304,mg/L,mg/L,1,3/31/2022,1:03:27 PM,2,3/31/2022,1:03:33 PM,3,3/31/2022,1:03:38 PM
SKT_35,41, ,Na 589.592,Na,589.595,2282667.508,0.9955869448,22725.9397,0.6539346629,0.6539346629,0.654,0.654,0.8621864113,0.005638135803,0.005638135803,mg/L,mg/L,1,3/31/2022,1:03:47 PM,2,3/31/2022,1:03:50 PM,3,3/31/2022,1:03:52 PM
SKT_35,41, ,Fe 238.204,Fe,238.204,31375.32526,0.3031467018,95.11326371,0.07524143618,0.07524143618,0.075,0.075,0.2353721327,0.000177097373,0.000177097373,mg/L,mg/L,1,3/31/2022,1:03:58 PM,2,3/31/2022,1:04:07 PM,3,3/31/2022,1:04:14 PM
SKT_35,41, ,Zn 206.200,Zn,206.201,8532.26171,0.5263038229,44.90561956,0.08673498448,0.08673498448,0.087,0.087,0.4975708158,0.0004315679699,0.0004315679699,mg/L,mg/L,1,3/31/2022,1:04:23 PM,2,3/31/2022,1:04:31 PM,3,3/31/2022,1:04:38 PM
SKT_36,42, ,Cd 228.802,Cd,228.801,1376.413581,4.607628057,63.42001832,0.003250841133,0.003250841133,0.003,0.003,5.789957755,0.0001882223283,0.0001882223283,mg/L,mg/L,1,3/31/2022,1:06:56 PM,2,3/31/2022,1:07:03 PM,3,3/31/2022,1:07:10 PM
SKT_36,42, ,K 766.490,K,766.493,888373.5927,1.561979122,13876.21005,0.9998917576,0.9998917576,1.000,1.000,1.451954001,0.01451796838,0.01451796838,mg/L,mg/L,1,3/31/2022,1:07:23 PM,2,3/31/2022,1:07:26 PM,3,3/31/2022,1:07:28 PM
SKT_36,42, ,Na 589.592,Na,589.595,1818883.671,0.6636419325,12070.87475,0.538873359,0.538873359,0.539,0.539,0.5557323934,0.002994693815,0.002994693815,mg/L,mg/L,1,3/31/2022,1:07:35 PM,2,3/31/2022,1:07:38 PM,3,3/31/2022,1:07:40 PM
SKT_36,42, ,Fe 238.204,Fe,238.204,790418.7554,1.060124962,8379.426529,1.48855218,1.48855218,1.489,1.489,1.048144764,0.01560218173,0.01560218173,mg/L,mg/L,1,3/31/2022,1:07:47 PM,2,3/31/2022,1:07:50 PM,3,3/31/2022,1:07:52 PM
SKT_36,42, ,Zn 206.200,Zn,206.201,6628.10901,0.3108806847,20.60551068,0.0684350184,0.0684350184,0.068,0.068,0.2893700011,0.0001980304135,0.0001980304135,mg/L,mg/L,1,3/31/2022,1:07:56 PM,2,3/31/2022,1:08:04 PM,3,3/31/2022,1:08:11 PM
SKT_37,43, ,Cd 228.802,Cd,228.801,1237.93669,2.796819343,34.6228528,0.002839859814,0.002839859814,0.003,0.003,3.618351265,0.0001027561035,0.0001027561035,mg/L,mg/L,1,3/31/2022,1:10:29 PM,2,3/31/2022,1:10:37 PM,3,3/31/2022,1:10:43 PM
SKT_37,43, ,K 766.490,K,766.493,26392718.21,1.23938042,327106.1819,27.68378221,27.68378221,27.68,27.68,1.23622724,0.3422344567,0.3422344567,mg/L,mg/L,1,3/31/2022,1:10:56 PM,2,3/31/2022,1:11:01 PM,3,3/31/2022,1:11:06 PM
SKT_37,43, ,Na 589.592,Na,589.595,2978216.574,0.1053232376,3136.754119,0.8264951881,0.8264951881,0.826,0.826,0.09415726386,0.000778205255,0.000778205255,mg/L,mg/L,1,3/31/2022,1:11:15 PM,2,3/31/2022,1:11:18 PM,3,3/31/2022,1:11:20 PM
SKT_37,43, ,Fe 238.204,Fe,238.204,23981.27857,0.6487312622,155.5740512,0.0614739952,0.0614739952,0.061,0.061,0.4712124505,0.0002896731192,0.0002896731192,mg/L,mg/L,1,3/31/2022,1:11:28 PM,2,3/31/2022,1:11:36 PM,3,3/31/2022,1:11:43 PM
SKT_37,43, ,Zn 206.200,Zn,206.201,5168.338572,0.6842137567,35.3624835,0.0544058129,0.0544058129,0.054,0.054,0.624663264,0.0003398531267,0.0003398531267,mg/L,mg/L,1,3/31/2022,1:11:52 PM,2,3/31/2022,1:12:00 PM,3,3/31/2022,1:12:07 PM
SKT_38,44, ,Cd 228.802,Cd,228.801,1725.392671,2.869689127,49.51340586,0.004286565476,0.004286565476,0.004,0.004,3.428136588,0.0001469493195,0.0001469493195,mg/L,mg/L,1,3/31/2022,1:14:26 PM,2,3/31/2022,1:14:33 PM,3,3/31/2022,1:14:40 PM
SKT_38,44, ,K 766.490,K,766.493,6054019.082,0.8219446129,49760.68371,6.404442253,6.404442253,6.404,6.404,0.8129053949,0.05206205659,0.05206205659,mg/L,mg/L,1,3/31/2022,1:14:52 PM,2,3/31/2022,1:14:56 PM,3,3/31/2022,1:14:59 PM
SKT_38,44, ,Na 589.592,Na,589.595,786648.8285,0.3070600175,2415.48403,0.2827836087,0.2827836087,0.283,0.283,0.2119159378,0.0005992635363,0.0005992635363,mg/L,mg/L,1,3/31/2022,1:15:06 PM,2,3/31/2022,1:15:09 PM,3,3/31/2022,1:15:11 PM
SKT_38,44, ,Fe 238.204,Fe,238.204,24330.69129,0.2120746042,51.59921725,0.06212458872,0.06212458872,0.062,0.062,0.1546502483,9.607583074e-005,9.607583074e-005,mg/L,mg/L,1,3/31/2022,1:15:17 PM,2,3/31/2022,1:15:25 PM,3,3/31/2022,1:15:32 PM
SKT_38,44, ,Zn 206.200,Zn,206.201,2024.763448,1.244298896,25.19410923,0.02419430825,0.02419430825,0.024,0.024,1.000770075,0.0002421293968,0.0002421293968,mg/L,mg/L,1,3/31/2022,1:15:40 PM,2,3/31/2022,1:15:49 PM,3,3/31/2022,1:15:57 PM
SKT_39,45, ,Cd 228.802,Cd,228.801,15457.24691,1.117716711,172.7682317,0.04504091474,0.04504091474,0.045,0.045,1.138417241,0.0005127535389,0.0005127535389,mg/L,mg/L,1,3/31/2022,1:18:16 PM,2,3/31/2022,1:18:23 PM,3,3/31/2022,1:18:30 PM
SKT_39,45, ,K 766.490,K,766.493,443988.0793,0.6966776625,3093.165773,0.5349539388,0.5349539388,0.535,0.535,0.6049532126,0.003236221038,0.003236221038,mg/L,mg/L,1,3/31/2022,1:18:42 PM,2,3/31/2022,1:18:46 PM,3,3/31/2022,1:18:48 PM
SKT_39,45, ,Na 589.592,Na,589.595,1465031.5,0.6573437971,9630.29369,0.4510852798,0.4510852798,0.451,0.451,0.5296568081,0.002389203894,0.002389203894,mg/L,mg/L,1,3/31/2022,1:18:54 PM,2,3/31/2022,1:18:58 PM,3,3/31/2022,1:19:01 PM
SKT_39,45, ,Fe 238.204,Fe,238.204,190193.9234,0.1875672233,356.7414611,0.3709557817,0.3709557817,0.371,0.371,0.1790616068,0.000664239383,0.000664239383,mg/L,mg/L,1,3/31/2022,1:19:08 PM,2,3/31/2022,1:19:14 PM,3,3/31/2022,1:19:19 PM
SKT_39,45, ,Zn 206.200,Zn,206.201,3127.296321,1.428601887,44.67661424,0.03479026213,0.03479026213,0.035,0.035,1.234158857,0.0004293671014,0.0004293671014,mg/L,mg/L,1,3/31/2022,1:19:25 PM,2,3/31/2022,1:19:34 PM,3,3/31/2022,1:19:41 PM
SKT_40,46, ,Cd 228.802,Cd,228.801,1530.203717,5.039695769,77.11761199,0.003707270165,0.003707270165,0.004,0.004,6.173679998,0.0002288749966,0.0002288749966,mg/L,mg/L,1,3/31/2022,1:22:00 PM,2,3/31/2022,1:22:09 PM,3,3/31/2022,1:22:17 PM
SKT_40,46, ,K 766.490,K,766.493,22304927.09,0.9084444244,202627.8665,23.40693558,23.40693558,23.41,23.41,0.9057108971,0.2119991662,0.2119991662,mg/L,mg/L,1,3/31/2022,1:22:31 PM,2,3/31/2022,1:22:36 PM,3,3/31/2022,1:22:40 PM
SKT_40,46, ,Na 589.592,Na,589.595,2107918.748,0.6389166914,13467.84472,0.6105808015,0.6105808015,0.611,0.611,0.5472284123,0.003341271626,0.003341271626,mg/L,mg/L,1,3/31/2022,1:22:49 PM,2,3/31/2022,1:22:52 PM,3,3/31/2022,1:22:54 PM
SKT_40,46, ,Fe 238.204,Fe,238.204,20315.57363,0.4497681099,91.37297155,0.05464858842,0.05464858842,0.055,0.055,0.3113220168,0.0001701330876,0.0001701330876,mg/L,mg/L,1,3/31/2022,1:23:00 PM,2,3/31/2022,1:23:09 PM,3,3/31/2022,1:23:16 PM
